Image_Paths,imdbId,Genre,Title
posters\119528.jpg,119528,Comedy|Fantasy,Liar Liar (1997)
posters\119533.jpg,119533,Documentary,A Life Apart: Hasidism in America (1997)
posters\119534.jpg,119534,Comedy,The Alarmist (1997)
posters\119535.jpg,119535,Comedy|Crime|Fantasy,A Life Less Ordinary (1997)
posters\119539.jpg,119539,Family,Lilla JÃÂ¦nssonligan pÃÂ´ styva linan (1997)
posters\119546.jpg,119546,Comedy,A Little Bit of Soul (1998)
posters\119547.jpg,119547,Drama,Little Boy Blue (1997)
posters\1195478.jpg,1195478,Comedy|Romance,The Five-Year Engagement (2012)
posters\119548.jpg,119548,Comedy|Romance,Little City (1997)
posters\119557.jpg,119557,Drama,The Locusts (1997)
posters\119558.jpg,119558,Drama|Romance,Lolita (1997)
posters\119561.jpg,119561,Documentary|History|War,The Long Way Home (1997)
posters\119565.jpg,119565,Comedy|Drama|Romance,L.A. Without a Map (1998)
posters\119567.jpg,119567,Action|Adventure|Sci-Fi,The Lost World: Jurassic Park (1997)
posters\119571.jpg,119571,Animation|Action|Adventure,The Love Bug
posters\119572.jpg,119572,Drama|Romance,Love Jones (1997)
posters\119574.jpg,119574,Comedy|Drama,Love and Death on Long Island (1997)
posters\119576.jpg,119576,Drama|Romance,Another Nine & a Half Weeks (1997)
posters\119578.jpg,119578,Comedy|Drama|Romance,Love! Valour! Compassion! (1997)
posters\119579.jpg,119579,Drama,Love's Deadly Triangle: The Texas Cadet Murder (1997)
posters\119586.jpg,119586,Biography|Drama|War,Lucie Aubrac (1997)
posters\119590.jpg,119590,Drama,Ma Vie en Rose (1997)
posters\119594.jpg,119594,Crime|Drama|Mystery,Twilight (1998)
posters\119598.jpg,119598,Action|Crime|Drama,The Maker (1997)
posters\11960.jpg,11960,Comedy|Drama|Romance,The Wildcat (1921)
posters\1196112.jpg,1196112,Documentary|Crime,Witch Hunt (2008)
posters\1196124.jpg,1196124,Action|Comedy|Horror,Blood Shot (2013)
posters\1196134.jpg,1196134,Comedy|Crime,Crazy on the Outside (2010)
posters\119614.jpg,119614,Documentary|Biography,Marcello Mastroianni: I Remember (1997)
posters\1196141.jpg,1196141,Comedy|Family,Diary of a Wimpy Kid (2010)
posters\1196165.jpg,1196165,Comedy,Harmony and Me (2009)
posters\119620.jpg,119620,Comedy|Drama|Romance,Marius and Jeannette (1997)
posters\1196204.jpg,1196204,Comedy|Drama,Cemetery Junction (2010)
posters\119626.jpg,119626,Drama,MartÃ­_n (Hache) (1997)
posters\119629.jpg,119629,Comedy|Drama|History,Destiny (1997)
posters\119630.jpg,119630,Action|Comedy|Thriller,Masterminds (1997)
posters\119632.jpg,119632,Comedy|Romance,The MatchMaker (1997)
posters\1196334.jpg,1196334,Drama|Sci-Fi|Thriller,After Last Season (2009)
posters\1196339.jpg,1196339,Comedy|Drama|Family,Princess Protection Program (2009)
posters\1196340.jpg,1196340,Drama|Thriller,Inhale (2010)
posters\119639.jpg,119639,Action|Adventure|Comedy,McCinsey's Island (1998)
posters\119640.jpg,119640,Action|Comedy,McHale's Navy (1997)
posters\119642.jpg,119642,Action|Crime|Thriller,Mean Guns (1997)
posters\119643.jpg,119643,Drama|Fantasy|Romance,Meet Joe Black (1998)
posters\119644.jpg,119644,Comedy,Meet Wally Sparks (1997)
posters\119654.jpg,119654,Adventure|Comedy|Family,Men in Black (1997)
posters\119655.jpg,119655,Action|Drama,Men of Means (1998)
posters\119656.jpg,119656,Action|Crime|Drama,Men with Guns (1997)
posters\119664.jpg,119664,Action|Comedy|Crime,Metro (1997)
posters\119665.jpg,119665,Comedy|Drama,Metroland (1997)
posters\1196672.jpg,1196672,Documentary,The Nature of Existence (2010)
posters\119668.jpg,119668,Crime|Drama|Mystery,Midnight in the Garden of Good and Evil (1997)
posters\119670.jpg,119670,Comedy|Drama,The Mighty (1998)
posters\119675.jpg,119675,Horror|Sci-Fi,Mimic (1997)
posters\119682.jpg,119682,Documentary|Short,Mission to Mir (1997)
posters\119683.jpg,119683,Crime|Drama|History,Les MisÃ­Â©rables (1998)
posters\119687.jpg,119687,Drama,Moe no suzaku (1997)
posters\119689.jpg,119689,Documentary|Music,Every Little Thing (1997)
posters\119692.jpg,119692,Comedy,With Friends Like These... (1998)
posters\1196948.jpg,1196948,Comedy|Drama|Romance,Charlie Countryman (2013)
posters\119695.jpg,119695,Action|Comedy|Crime,Money Talks (1997)
posters\1196956.jpg,1196956,Biography|Comedy|Drama,One Chance (2013)
posters\119698.jpg,119698,Animation|Adventure|Fantasy,Princess Mononoke (1997)
posters\119699.jpg,119699,Action|Comedy|Crime,Montana (1998)
posters\119700.jpg,119700,Action|Sci-Fi,Moonbase (1997)
posters\119707.jpg,119707,Action|Adventure|Fantasy,Mortal Kombat: Annihilation (1997)
posters\119709.jpg,119709,Action|Thriller,Most Wanted (1997)
posters\119710.jpg,119710,Thriller,Mother Knows Best (1997)
posters\119711.jpg,119711,Drama,Mother and Son (1997)
posters\119715.jpg,119715,Comedy|Family,Mousehunt (1997)
posters\119717.jpg,119717,Comedy|Romance,Mr. Jealousy (1997)
posters\119718.jpg,119718,Adventure|Comedy|Family,Mr. Magoo (1997)
posters\119723.jpg,119723,Drama|Romance,Mrs Dalloway (1997)
posters\119728.jpg,119728,Documentary,Mumia Abu-Jamal: A Case for Reasonable Doubt? (1998)
posters\119731.jpg,119731,Action|Crime|Drama,Murder at 1600 (1997)
posters\119734.jpg,119734,Comedy|Drama|Romance,Music from Another Room (1998)
posters\119738.jpg,119738,Comedy|Drama|Romance,My Best Friend's Wedding (1997)
posters\119743.jpg,119743,Comedy|Drama|Romance,My Son the Fanatic (1997)
posters\119746.jpg,119746,Comedy|Drama|Romance,The Myth of Fingerprints (1997)
posters\1197580.jpg,1197580,Adventure|Drama|Fantasy,The Last Templar
posters\1197624.jpg,1197624,Crime|Drama|Thriller,Law Abiding Citizen (2009)
posters\1197628.jpg,1197628,Comedy|Crime|Drama,Observe and Report (2009)
posters\119773.jpg,119773,Comedy|Drama,Dry Cleaning (1997)
posters\119780.jpg,119780,Drama|Romance,"Niagara, Niagara (1997)"
posters\119781.jpg,119781,Action|Sci-Fi,Nick Fury: Agent of Shield (1998)
posters\119784.jpg,119784,Fantasy|Horror|Mystery,The Night Flier (1997)
posters\11979.jpg,11979,Drama,The Blot (1921)
posters\119792.jpg,119792,Drama,Nil by Mouth (1997)
posters\119795.jpg,119795,Crime|Drama,No Child of Mine (1997)
posters\119807.jpg,119807,Action|Adventure|Comedy,Nothing to Lose (1997)
posters\1198075.jpg,1198075,Comedy|Drama,Cougars Inc. (2011)
posters\119809.jpg,119809,Comedy|Drama|Sci-Fi,Nowhere (1997)
posters\1198101.jpg,1198101,Action|Drama|Romance,Kites (2010)
posters\1198138.jpg,1198138,Drama|Romance|Thriller,Obsessed (2009)
posters\1198142.jpg,1198142,Comedy|Sci-Fi,Sex Galaxy (2008)
posters\119815.jpg,119815,Action|Drama|History,Four Days in September (1997)
posters\1198153.jpg,1198153,Action|Drama|Thriller,The Assassin Next Door (2009)
posters\1198156.jpg,1198156,Drama,You're Not You (2014)
posters\1198189.jpg,1198189,Action|Drama|Sport,The Boxer (2009)
posters\1198196.jpg,1198196,Comedy,Den vyborov (2007)
posters\119822.jpg,119822,Comedy|Drama|Romance,As Good as It Gets (1997)
posters\1198220.jpg,1198220,Drama|War,Son of a Lion (2007)
posters\119828.jpg,119828,Comedy|Drama|Musical,Same Old Song (1997)
posters\119832.jpg,119832,Drama|Romance,One Night Stand (1997)
posters\1198333.jpg,1198333,Horror|Sci-Fi|Thriller,Autumn (2009)
posters\1198340.jpg,1198340,Comedy,Dieta mediterrÃÃnea (2009)
posters\1198349.jpg,1198349,Action|Romance,Parugu (2008)
posters\119838.jpg,119838,Biography|Drama|Sport,Don King: Only in America (1997)
posters\1198385.jpg,1198385,Drama,ÃÃ l'origine (2009)
posters\1198399.jpg,1198399,Documentary|Short,Fitna (2008)
posters\11984.jpg,11984,Short|Comedy|Family,The Boat (1921)
posters\1198405.jpg,1198405,Documentary|Sport,Morning Light (2008)
posters\1198408.jpg,1198408,Comedy,Tenure (2008)
posters\119842.jpg,119842,Comedy|Drama,Orphans (1998)
posters\119843.jpg,119843,Drama|Romance,Oscar and Lucinda (1997)
posters\119844.jpg,119844,Drama,Ossos (1997)
posters\119845.jpg,119845,Drama,"Other Voices, Other Rooms (1995)"
posters\119848.jpg,119848,Comedy|Romance,Out to Sea (1997)
posters\119859.jpg,119859,Drama|History|War,Paradise Road (1997)
posters\119861.jpg,119861,Musical|Romance|Action,Pardes (1997)
posters\119863.jpg,119863,Comedy,Le pari (1997)
posters\119865.jpg,119865,Comedy|Crime|Drama,The Con (1998)
posters\119870.jpg,119870,Adventure|Family|Fantasy,Paws (1997)
posters\119879.jpg,119879,Action|Crime|Horror,Perdita Durango (1997)
posters\119881.jpg,119881,Drama|Family|Sport,Perfect Body (1997)
posters\119887.jpg,119887,Comedy,The Pest (1997)
posters\119891.jpg,119891,Horror|Sci-Fi|Thriller,Phantoms (1998)
posters\119892.jpg,119892,Crime|Drama,Phoenix (1998)
posters\119893.jpg,119893,Drama|Fantasy|Mystery,Photographing Fairies (1997)
posters\119905.jpg,119905,Comedy|Drama,The Players Club (1998)
posters\119906.jpg,119906,Crime|Thriller|Drama,Playing God (1997)
posters\119908.jpg,119908,Drama|Thriller,Poison Ivy: The New Seduction (1997)
posters\119918.jpg,119918,Animation|Adventure|Comedy,Pooh's Grand Adventure: The Search for Christopher Robin (1997)
posters\119923.jpg,119923,Drama|Romance,Post coÃÃ¸tum animal triste (1997)
posters\119925.jpg,119925,Action|Adventure|Drama,The Postman (1997)
posters\119926.jpg,119926,Crime|Drama|Action,Posutoman burusu (1997)
posters\119931.jpg,119931,Mystery|Thriller,Standoff (1998)
posters\119932.jpg,119932,Comedy,Praxis Dr. Hasenbein (1997)
posters\119934.jpg,119934,Biography|Drama|Sport,Without Limits (1998)
posters\119935.jpg,119935,Comedy|Drama,Preaching to the Perverted (1997)
posters\119937.jpg,119937,Biography|Drama|Romance,Prefontaine (1997)
posters\119947.jpg,119947,Adventure|Fantasy|Romance,Prince Valiant (1997)
posters\1199479.jpg,1199479,Documentary|Biography|Sport,The U
posters\1199494.jpg,1199494,Comedy,The Lost Skeleton Returns Again (2009)
posters\119951.jpg,119951,Biography|Comedy|Drama,Private Parts (1997)
posters\119952.jpg,119952,Comedy|Drama,A Friend of the Deceased (1997)
posters\119957.jpg,119957,Comedy|Crime|Thriller,Pronto (1997)
posters\119972.jpg,119972,Comedy,Quatre garÃÂ¤ons pleins d'avenir (1997)
posters\119973.jpg,119973,Documentary|Music,Queen: Made in Heaven (1997)
posters\119975.jpg,119975,Horror|Thriller,Quicksilver Highway (1997)
posters\119978.jpg,119978,Crime|Drama|Thriller,The Rainmaker (1997)
posters\119986.jpg,119986,Comedy|Drama,Reach the Rock (1998)
posters\119987.jpg,119987,Comedy|Drama|Romance,The Real Blonde (1997)
posters\119988.jpg,119988,Crime|Drama|Thriller,Caught Up (1998)
posters\119994.jpg,119994,Crime|Drama|Thriller,Red Corner (1997)
posters\12.jpg,12,Documentary|Short,The Arrival of a Train (1896)
posters\120001.jpg,120001,Biography|Drama|History,Behind the Lines (1997)
posters\120004.jpg,120004,Horror|Mystery|Sci-Fi,The Relic (1997)
posters\1200060.jpg,1200060,Documentary,The English Surgeon (2007)
posters\120008.jpg,120008,Action|Crime|Thriller,The Replacement Killers (1998)
posters\120013.jpg,120013,Comedy|Romance,The Revengers' Comedies (1998)
posters\120014.jpg,120014,Documentary|Music,Rhyme & Reason (1997)
posters\120018.jpg,120018,Comedy|Crime|Thriller,The Swindle (1997)
posters\1200272.jpg,1200272,Drama,La Mission (2009)
posters\1200273.jpg,1200273,Comedy|Drama,Spooner (2009)
posters\120028.jpg,120028,Documentary,Robinson in Space (1997)
posters\120029.jpg,120029,Comedy|Family|Sci-Fi,RocketMan (1997)
posters\120032.jpg,120032,Comedy,Romy and Michele's High School Reunion (1997)
posters\120034.jpg,120034,Comedy|Romance|Drama,Roseanna's Grave (1997)
posters\120036.jpg,120036,Action|Drama|History,Rosewood (1997)
posters\120037.jpg,120037,Comedy,Rossini (1997)
posters\120042.jpg,120042,Crime|Thriller,Running Time (1997)
posters\120051.jpg,120051,Thriller,Safe House (1998)
posters\120053.jpg,120053,Action|Adventure|Romance,The Saint (1997)
posters\120056.jpg,120056,Documentary,Die SalzmÃ­_nner von Tibet (1997)
posters\120066.jpg,120066,Action|Crime|Drama,Sara (1997)
posters\120070.jpg,120070,Drama|War,Savior (1998)
posters\120075.jpg,120075,Drama|Mystery,Das SchloÃÃ (1997)
posters\120082.jpg,120082,Horror|Mystery,Scream 2 (1997)
posters\120086.jpg,120086,Comedy|Drama,The Second Civil War (1997)
posters\120090.jpg,120090,Drama,Secrets of the Heart (1997)
posters\120094.jpg,120094,Biography|Drama|Music,Selena (1997)
posters\120095.jpg,120095,Comedy|Crime|Drama,Tinseltown (1997)
posters\120101.jpg,120101,Drama,Moonlight Serenade (1997)
posters\120102.jpg,120102,Adventure|Biography|Drama,Seven Years in Tibet (1997)
posters\120108.jpg,120108,Drama|Romance,The Proposition (1998)
posters\120110.jpg,120110,Action|Adventure|History,Sharpe's Revenge (1997)
posters\120112.jpg,120112,Drama|Romance,She's So Lovely (1997)
posters\1201135.jpg,1201135,Drama,Barking Water (2009)
posters\120116.jpg,120116,Comedy|Drama,12 Storeys (1997)
posters\1201167.jpg,1201167,Comedy|Drama,Funny People (2009)
posters\1201168.jpg,1201168,Crime|Mystery|Thriller,Woo-ri-dong-ne (2007)
posters\120118.jpg,120118,Drama|Family,Shiloh (1996)
posters\120122.jpg,120122,Comedy|Crime|Romance,Shooting Fish (1997)
posters\120125.jpg,120125,Comedy|Drama|History,Sibirskiy tsiryulnik (1998)
posters\120126.jpg,120126,Documentary,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)"
posters\120131.jpg,120131,Animation|Adventure|Family,The Lion King 2: Simba's Pride (1998)
posters\120133.jpg,120133,Comedy|Family|Fantasy,A Simple Wish (1997)
posters\120135.jpg,120135,Comedy|Romance,Since You've Been Gone (1998)
posters\120142.jpg,120142,Comedy|Drama|Fantasy,The Sixth Man (1997)
posters\120148.jpg,120148,Comedy|Drama|Fantasy,Sliding Doors (1998)
posters\120151.jpg,120151,Comedy|Romance,A Smile Like Yours (1997)
posters\1201561.jpg,1201561,Animation|Family|Fantasy,Barbie Mariposa and Her Butterfly Fairy Friends (2008)
posters\120157.jpg,120157,Action|Drama|Sci-Fi,Soldier (1998)
posters\1201607.jpg,1201607,Adventure|Drama|Fantasy,Harry Potter and the Deathly Hallows: Part 2 (2011)
posters\120162.jpg,120162,Drama|Comedy,Somewhere in the City (1998)
posters\1201658.jpg,1201658,Documentary,By the People: The Election of Barack Obama (2009)
posters\120169.jpg,120169,Comedy|Drama,Soul Food (1997)
posters\120171.jpg,120171,Comedy|Drama,The Souler Opposite (1998)
posters\120176.jpg,120176,Drama|Mystery|Thriller,The Spanish Prisoner (1997)
posters\120177.jpg,120177,Action|Horror,Spawn (1997)
posters\120179.jpg,120179,Action|Adventure|Crime,Speed 2: Cruise Control (1997)
posters\120184.jpg,120184,Drama|Horror|Mystery,Sphere (1998)
posters\120185.jpg,120185,Comedy|Family|Music,Spice World (1997)
posters\120187.jpg,120187,Action|Sci-Fi,Spoiler (1998)
posters\120188.jpg,120188,Action|Adventure|Comedy,Three Kings (1999)
posters\120190.jpg,120190,Comedy|Romance,Sprung (1997)
posters\120192.jpg,120192,Action|Drama|Thriller,Stag (1997)
posters\120197.jpg,120197,Comedy|Drama,Star Maps (1997)
posters\120199.jpg,120199,Adventure|Comedy|Sci-Fi,Space Truckers (1996)
posters\120201.jpg,120201,Action|Adventure|Sci-Fi,Starship Troopers (1997)
posters\120202.jpg,120202,Comedy|Drama,State and Main (2000)
posters\1202028.jpg,1202028,Documentary|Short,London's Trafalgar Square (1890)
posters\120210.jpg,120210,Comedy,Stiff Upper Lips (1998)
posters\120211.jpg,120211,Comedy|Drama|Romance,Still Breathing (1997)
posters\120213.jpg,120213,Comedy|Family,Slappy and the Stinkers (1998)
posters\120219.jpg,120219,Documentary|Music,Storefront Hitchcock (1998)
posters\1202203.jpg,1202203,Documentary,Pray the Devil Back to Hell (2008)
posters\120222.jpg,120222,Thriller,Stranger in the House (1997)
posters\1202222.jpg,1202222,Action|Thriller,Lies & Illusions (2009)
posters\1202339.jpg,1202339,Documentary,20 Seconds of Joy (2007)
posters\120238.jpg,120238,Drama,SubUrbia (1996)
posters\120240.jpg,120240,Drama,SUBWAYStories: Tales from the Underground (1997)
posters\120241.jpg,120241,Comedy|Drama|Mystery,Suicide Kings (1997)
posters\120244.jpg,120244,Drama|Romance,Sunday (1997)
posters\120250.jpg,120250,Drama|Music|Romance,Tangos Are for Two (1997)
posters\1202514.jpg,1202514,Thriller,Yi ngoi (2009)
posters\1202515.jpg,1202515,Drama|Sci-Fi|Thriller,Atlantis (2008)
posters\1202522.jpg,1202522,Drama|Thriller,Flugten (2009)
posters\120254.jpg,120254,Animation|Family|Fantasy,The Swan Princess: Escape from Castle Mountain (1997)
posters\1202540.jpg,1202540,Comedy|Drama|Sport,Dil Bole Hadippa! (2009)
posters\120255.jpg,120255,Drama,The Sweet Hereafter (1997)
posters\1202579.jpg,1202579,Documentary,Under Our Skin (2008)
posters\120261.jpg,120261,Comedy|Drama,Szczesliwego Nowego Jorku (1997)
posters\120263.jpg,120263,Comedy|Drama,SÃ­Â«nger frÃ­Â«n andra vÃ­Â«ningen (2000)
posters\120265.jpg,120265,Drama,Taste of Cherry (1997)
posters\12027.jpg,12027,Drama|Romance,Camille (1921)
posters\120271.jpg,120271,Drama|Romance|War,Talk of Angels (1998)
posters\120274.jpg,120274,Drama|Musical,Tango (1998)
posters\120275.jpg,120275,Drama|Music|Romance,The Tango Lesson (1997)
posters\120299.jpg,120299,Drama,Den tatuerade Ã_nkan (1998)
posters\120303.jpg,120303,Drama|Music,Telling Lies in America (1997)
posters\120307.jpg,120307,Drama|Romance,TentaÃÂ¤ÃÂ£o (1997)
posters\120311.jpg,120311,Drama|War,Comanche Territory (1997)
posters\120316.jpg,120316,Comedy|Drama|Romance,Thank God He Met Lizzie (1997)
posters\120317.jpg,120317,Action|Comedy|Crime,That Darn Cat (1997)
posters\120318.jpg,120318,Comedy|Romance,That Old Feeling (1997)
posters\120321.jpg,120321,Comedy|Drama,Smoke Signals (1998)
posters\120324.jpg,120324,Crime|Drama|Thriller,A Simple Plan (1998)
posters\120327.jpg,120327,Adventure|Documentary|Short,Thrill Ride: The Science of Fun (1997)
posters\120329.jpg,120329,Drama|Thriller,Tic Tac (1997)
posters\120338.jpg,120338,Drama|Romance,Titanic (1997)
posters\120347.jpg,120347,Action|Adventure|Thriller,Tomorrow Never Dies (1997)
posters\120352.jpg,120352,Comedy|Mystery,Too Much Sleep (1997)
posters\1203523.jpg,1203523,Action|Crime|Drama,Streets of Blood (2009)
posters\120353.jpg,120353,Action|Thriller,Top of the World (1997)
posters\120356.jpg,120356,Action|Sci-Fi,Total Reality (1997)
posters\120357.jpg,120357,Comedy|Drama|Romance,Touch (1997)
posters\120363.jpg,120363,Animation|Adventure|Comedy,Toy Story 2 (1999)
posters\120366.jpg,120366,Crime|Drama|Romance,Traveller (1997)
posters\120370.jpg,120370,Documentary,Trekkies (1997)
posters\120371.jpg,120371,Drama,Tren de sombras (1997)
posters\120373.jpg,120373,Comedy|Romance,Trial and Error (1997)
posters\120374.jpg,120374,Comedy|Crime|Romance,The Trio (1998)
posters\120376.jpg,120376,Comedy,Trojan War (1997)
posters\120380.jpg,120380,Horror|Drama|Sci-Fi,Trucks (1997)
posters\120382.jpg,120382,Comedy|Drama|Sci-Fi,The Truman Show (1998)
posters\120383.jpg,120383,Action|Crime|Drama,"Truth or Consequences, N.M. (1997)"
posters\120389.jpg,120389,Action|Adventure|Family,Turbo: A Power Rangers Movie (1997)
posters\120390.jpg,120390,Action|Thriller,Turbulence (1997)
posters\120391.jpg,120391,Comedy|Drama|Romance,24 7: Twenty Four Seven (1997)
posters\120392.jpg,120392,Drama|Romance,The Twilight of the Golds (1996)
posters\120393.jpg,120393,Fantasy|Mystery|Romance,Twilight of the Ice Nymphs (1997)
posters\120394.jpg,120394,Comedy|Drama,Twin Town (1997)
posters\120399.jpg,120399,Crime|Drama|Thriller,U Turn (1997)
posters\120401.jpg,120401,Drama|Horror|Thriller,The Ugly (1997)
posters\120402.jpg,120402,Drama,Ulee's Gold (1997)
posters\120404.jpg,120404,Adventure|Comedy|Fantasy,Un amour de sorciÃÂ¬re (1997)
posters\120413.jpg,120413,Comedy|Crime,The Undertaker's Wedding (1997)
posters\120414.jpg,120414,Comedy|Thriller,Underworld (1996)
